draft_id,user_id,username,draft_created_time,draft_filled_time,draft_time,draft_completed_time,clock,draft_entry_id,tournament_entry_id,tournament_round_draft_entry_id,tournament_round_number,player_name,player_id,position_name,projection_adp,source,pick_order,overall_pick_number,team_pick_number,pick_created_time,pick_points,roster_points,made_playoffs
59a71ee6-1663-4ddc-8439-763b6d36a73c,df8ef8e7-cd81-4d96-8020-34cd38e729a5,snd99,2023-12-28T21:39:45Z,NA,NA,NA,30,5780145d-7bca-4d8f-a766-4ed55d3a18ec,1ddb7318-51fc-4b44-830b-186e31d941b0,a53b79c7-f325-462a-ac45-31eb9668bc67,4,Jayden Reed,6dd797af-0abf-4bb5-82ca-9447147d3e61,WR,NA,user,NA,4063,13,2023-12-28T21:40:31Z,23.9,181.6,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,df8ef8e7-cd81-4d96-8020-34cd38e729a5,snd99,2023-12-28T21:39:45Z,NA,NA,NA,30,5780145d-7bca-4d8f-a766-4ed55d3a18ec,1ddb7318-51fc-4b44-830b-186e31d941b0,a53b79c7-f325-462a-ac45-31eb9668bc67,4,Sam LaPorta,df2846af-31b4-4939-b773-8b58def0fc58,TE,NA,user,NA,4064,14,2023-12-28T21:40:31Z,11.9,181.6,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,df8ef8e7-cd81-4d96-8020-34cd38e729a5,snd99,2023-12-28T21:39:45Z,NA,NA,NA,30,5780145d-7bca-4d8f-a766-4ed55d3a18ec,1ddb7318-51fc-4b44-830b-186e31d941b0,a53b79c7-f325-462a-ac45-31eb9668bc67,4,Tim Patrick,a3901a5e-309b-4dc1-b62f-a9e7887ba7a7,WR,NA,user,NA,4065,15,2023-12-28T21:40:31Z,0,181.6,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,df8ef8e7-cd81-4d96-8020-34cd38e729a5,snd99,2023-12-28T21:39:45Z,NA,NA,NA,30,5780145d-7bca-4d8f-a766-4ed55d3a18ec,1ddb7318-51fc-4b44-830b-186e31d941b0,a53b79c7-f325-462a-ac45-31eb9668bc67,4,Marvin Jones Jr.,703faa63-9cfe-4bf5-95a7-f92019fbb26a,WR,NA,user,NA,4066,16,2023-12-28T21:40:31Z,0,181.6,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,df8ef8e7-cd81-4d96-8020-34cd38e729a5,snd99,2023-12-28T21:39:45Z,NA,NA,NA,30,5780145d-7bca-4d8f-a766-4ed55d3a18ec,1ddb7318-51fc-4b44-830b-186e31d941b0,a53b79c7-f325-462a-ac45-31eb9668bc67,4,C.J. Stroud,59614625-f243-4cb9-8038-146619f12e70,QB,NA,user,NA,4067,17,2023-12-28T21:40:31Z,0,181.6,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,df8ef8e7-cd81-4d96-8020-34cd38e729a5,snd99,2023-12-28T21:39:45Z,NA,NA,NA,30,5780145d-7bca-4d8f-a766-4ed55d3a18ec,1ddb7318-51fc-4b44-830b-186e31d941b0,a53b79c7-f325-462a-ac45-31eb9668bc67,4,Jake Ferguson,43faacd4-c803-448e-a435-acb80a41e65c,TE,NA,user,NA,4068,18,2023-12-28T21:40:31Z,0,181.6,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,7f713664-f278-4248-a051-f51000ff82fa,shaidyadvice,2023-12-28T21:39:45Z,NA,NA,NA,30,5d2d89b1-ad2e-42db-ae34-1c565c583ba7,2a87bd5f-25f4-4801-b131-0859a31fa4f0,1e920e79-396e-4121-aba4-6b56a3880af4,4,CeeDee Lamb,4de8084d-aa1a-43c7-9676-0def5b39e980,WR,NA,user,NA,7885,1,2023-12-28T21:41:13Z,33.7,180.1,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,7f713664-f278-4248-a051-f51000ff82fa,shaidyadvice,2023-12-28T21:39:45Z,NA,NA,NA,30,5d2d89b1-ad2e-42db-ae34-1c565c583ba7,2a87bd5f-25f4-4801-b131-0859a31fa4f0,1e920e79-396e-4121-aba4-6b56a3880af4,4,Amon-Ra St. Brown,b4d7a866-815f-40c1-8f76-7608b4ab1c01,WR,NA,user,NA,7886,2,2023-12-28T21:41:13Z,19.1,180.1,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,7f713664-f278-4248-a051-f51000ff82fa,shaidyadvice,2023-12-28T21:39:45Z,NA,NA,NA,30,5d2d89b1-ad2e-42db-ae34-1c565c583ba7,2a87bd5f-25f4-4801-b131-0859a31fa4f0,1e920e79-396e-4121-aba4-6b56a3880af4,4,Deebo Samuel,87a920c7-894f-465b-b39c-fe9d3cb6a9a2,WR,NA,user,NA,7887,3,2023-12-28T21:41:13Z,15.7,180.1,1
59a71ee6-1663-4ddc-8439-763b6d36a73c,7f713664-f278-4248-a051-f51000ff82fa,shaidyadvice,2023-12-28T21:39:45Z,NA,NA,NA,30,5d2d89b1-ad2e-42db-ae34-1c565c583ba7,2a87bd5f-25f4-4801-b131-0859a31fa4f0,1e920e79-396e-4121-aba4-6b56a3880af4,4,Amari Cooper,01ed7bc6-254e-4cc1-92f4-f2ba86746625,WR,NA,user,NA,7888,4,2023-12-28T21:41:13Z,0,180.1,1
